codigo|nombre|total
C09081|Cliente 9081|11351.25
C09082|Cliente 9082|11352.50
C09083|Cliente 9083|11353.75
C09084|Cliente 9084|11355.00
C09085|Cliente 9085|11356.25
C09086|Cliente 9086|11357.50
C09087|Cliente 9087|11358.75
C09088|Cliente 9088|11360.00
C09089|Cliente 9089|11361.25
C09090|Cliente 9090|11362.50
C09091|Cliente 9091|11363.75
C09092|Cliente 9092|11365.00
C09093|Cliente 9093|11366.25
C09094|Cliente 9094|11367.50
C09095|Cliente 9095|11368.75
C09096|Cliente 9096|11370.00
C09097|Cliente 9097|11371.25
C09098|Cliente 9098|11372.50
C09099|Cliente 9099|11373.75
C09100||11375.00
C09101|Cliente 9101|11376.25
C09102|Cliente 9102|11377.50
C09103|Cliente 9103|11378.75
C09104|Cliente 9104|11380.00
C09105|Cliente 9105|11381.25
C09106|Cliente 9106|11382.50
C09107|Cliente 9107|11383.75
C09108|Cliente 9108|11385.00
C09109|Cliente 9109|11386.25
C09110|Cliente 9110|11387.50
C09111|Cliente 9111|11388.75
C09112|Cliente 9112|11390.00
C09113|Cliente 9113|11391.25
C09114|Cliente 9114|11392.50
C09115|Cliente 9115|11393.75
C09116|Cliente 9116|11395.00
C09117|Cliente 9117|11396.25
C09118|Cliente 9118|11397.50
C09119|Cliente 9119|11398.75
C09120|Cliente 9120|11400.00
C09121|Cliente 9121|11401.25
C09122|Cliente 9122|11402.50
C09123|Cliente 9123|11403.75
C09124|Cliente 9124|11405.00
C09125|Cliente 9125|11406.25
C09126|Cliente 9126|11407.50
C09127|Cliente 9127|11408.75
C09128|Cliente 9128|11410.00
C09129|Cliente 9129|11411.25
C09130|Cliente 9130|11412.50
C09131|Cliente 9131|11413.75
C09132|Cliente 9132|11415.00
C09133|Cliente 9133|11416.25
C09134|Cliente 9134|11417.50
C09135|Cliente 9135|11418.75
C09136|Cliente 9136|11420.00
C09137|Cliente 9137|11421.25
C09138|Cliente 9138|11422.50
C09139|Cliente 9139|11423.75
C09140|Cliente 9140|11425.00
C09141|Cliente 9141|11426.25
C09142|Cliente 9142|11427.50
C09143|Cliente 9143|11428.75
C09144|Cliente 9144|11430.00
C09145|Cliente 9145|11431.25
C09146|Cliente 9146|11432.50
C09147|Cliente 9147|11433.75
C09148|Cliente 9148|11435.00
C09149|Cliente 9149|11436.25
C09150|Cliente 9150|11437.50
C09151|Cliente 9151|11438.75
C09152|Cliente 9152|11440.00
C09153|Cliente 9153|11441.25
C09154|Cliente 9154|11442.50
C09155|Cliente 9155|11443.75
C09156|Cliente 9156|11445.00
C09157|Cliente 9157|11446.25
C09158|Cliente 9158|11447.50
C09159|Cliente 9159|11448.75
C09160|Cliente 9160|11450.00
C09161|Cliente 9161|11451.25
C09162|Cliente 9162|11452.50
C09163|Cliente 9163|11453.75
C09164|Cliente 9164|11455.00
C09165|Cliente 9165|11456.25
C09166|Cliente 9166|11457.50
C09167|Cliente 9167|11458.75
C09168|Cliente 9168|11460.00
C09169|Cliente 9169|11461.25
C09170|Cliente 9170|11462.50
C09171|Cliente 9171|11463.75
C09172|Cliente 9172|11465.00
C09173|Cliente 9173|11466.25
C09174|Cliente 9174|11467.50
C09175|Cliente 9175|11468.75
C09176|Cliente 9176|11470.00
C09177|Cliente 9177|11471.25
C09178|Cliente 9178|11472.50
C09179|Cliente 9179|11473.75
C09180|Cliente 9180|11475.00
C09181|Cliente 9181|11476.25
C09182|Cliente 9182|11477.50
C09183|Cliente 9183|11478.75
C09184|Cliente 9184|11480.00
C09185|Cliente 9185|11481.25
C09186|Cliente 9186|11482.50
C09187|Cliente 9187|11483.75
C09188|Cliente 9188|11485.00
C09189|Cliente 9189|11486.25
C09190|Cliente 9190|11487.50
C09191|Cliente 9191|11488.75
C09192|Cliente 9192|11490.00
C09193|Cliente 9193|11491.25
C09194|Cliente 9194|11492.50
C09195|Cliente 9195|11493.75
C09196|Cliente 9196|11495.00
C09197|Cliente 9197|11496.25
C09198|Cliente 9198|11497.50
C09199|Cliente 9199|11498.75
C09200||11500.00
C09201|Cliente 9201|11501.25
C09202|Cliente 9202|11502.50
C09203|Cliente 9203|11503.75
C09204|Cliente 9204|11505.00
C09205|Cliente 9205|11506.25
C09206|Cliente 9206|11507.50
C09207|Cliente 9207|11508.75
C09208|Cliente 9208|11510.00
C09209|Cliente 9209|11511.25
C09210|Cliente 9210|11512.50
C09211|Cliente 9211|11513.75
C09212|Cliente 9212|11515.00
C09213|Cliente 9213|11516.25
C09214|Cliente 9214|11517.50
C09215|Cliente 9215|11518.75
C09216|Cliente 9216|11520.00
C09217|Cliente 9217|11521.25
C09218|Cliente 9218|11522.50
C09219|Cliente 9219|11523.75
C09220|Cliente 9220|11525.00
C09221|Cliente 9221|11526.25
C09222|Cliente 9222|11527.50
C09223|Cliente 9223|11528.75
C09224|Cliente 9224|11530.00
C09225|Cliente 9225|11531.25
C09226|Cliente 9226|11532.50
C09227|Cliente 9227|11533.75
C09228|Cliente 9228|11535.00
C09229|Cliente 9229|11536.25
C09230|Cliente 9230|11537.50
C09231|Cliente 9231|11538.75
C09232|Cliente 9232|11540.00
C09233|Cliente 9233|11541.25
C09234|Cliente 9234|11542.50
C09235|Cliente 9235|11543.75
C09236|Cliente 9236|11545.00
C09237|Cliente 9237|11546.25
C09238|Cliente 9238|11547.50
C09239|Cliente 9239|11548.75
C09240|Cliente 9240|11550.00
C09241|Cliente 9241|11551.25
C09242|Cliente 9242|11552.50
C09243|Cliente 9243|11553.75
C09244|Cliente 9244|11555.00
C09245|Cliente 9245|11556.25
C09246|Cliente 9246|11557.50
C09247|Cliente 9247|11558.75
C09248|Cliente 9248|11560.00
C09249|Cliente 9249|11561.25
C09250|Cliente 9250|11562.50
C09251|Cliente 9251|11563.75
C09252|Cliente 9252|11565.00
C09253|Cliente 9253|11566.25
C09254|Cliente 9254|11567.50
C09255|Cliente 9255|11568.75
C09256|Cliente 9256|11570.00
C09257|Cliente 9257|11571.25
C09258|Cliente 9258|11572.50
C09259|Cliente 9259|11573.75
C09260|Cliente 9260|11575.00
C09261|Cliente 9261|11576.25
C09262|Cliente 9262|11577.50
C09263|Cliente 9263|11578.75
C09264|Cliente 9264|11580.00
C09265|Cliente 9265|11581.25
C09266|Cliente 9266|11582.50
C09267|Cliente 9267|11583.75
C09268|Cliente 9268|11585.00
C09269|Cliente 9269|11586.25
C09270|Cliente 9270|11587.50
C09271|Cliente 9271|11588.75
C09272|Cliente 9272|11590.00
C09273|Cliente 9273|11591.25
C09274|Cliente 9274|11592.50
C09275|Cliente 9275|11593.75
C09276|Cliente 9276|11595.00
C09277|Cliente 9277|11596.25
C09278|Cliente 9278|11597.50
C09279|Cliente 9279|11598.75
C09280|Cliente 9280|11600.00
C09281|Cliente 9281|11601.25
C09282|Cliente 9282|11602.50
C09283|Cliente 9283|11603.75
C09284|Cliente 9284|11605.00
C09285|Cliente 9285|11606.25
C09286|Cliente 9286|11607.50
C09287|Cliente 9287|11608.75
C09288|Cliente 9288|11610.00
C09289|Cliente 9289|11611.25
C09290|Cliente 9290|11612.50
C09291|Cliente 9291|11613.75
C09292|Cliente 9292|11615.00
C09293|Cliente 9293|11616.25
C09294|Cliente 9294|11617.50
C09295|Cliente 9295|11618.75
C09296|Cliente 9296|11620.00
C09297|Cliente 9297|11621.25
C09298|Cliente 9298|11622.50
C09299|Cliente 9299|11623.75
C09300||11625.00
C09301|Cliente 9301|11626.25
C09302|Cliente 9302|11627.50
C09303|Cliente 9303|11628.75
C09304|Cliente 9304|11630.00
C09305|Cliente 9305|11631.25
C09306|Cliente 9306|11632.50
C09307|Cliente 9307|11633.75
C09308|Cliente 9308|11635.00
C09309|Cliente 9309|11636.25
C09310|Cliente 9310|11637.50
C09311|Cliente 9311|11638.75
C09312|Cliente 9312|11640.00
C09313|Cliente 9313|11641.25
C09314|Cliente 9314|11642.50
C09315|Cliente 9315|11643.75
C09316|Cliente 9316|11645.00
C09317|Cliente 9317|11646.25
C09318|Cliente 9318|11647.50
C09319|Cliente 9319|11648.75
C09320|Cliente 9320|11650.00
C09321|Cliente 9321|11651.25
C09322|Cliente 9322|11652.50
C09323|Cliente 9323|11653.75
C09324|Cliente 9324|11655.00
C09325|Cliente 9325|11656.25
C09326|Cliente 9326|11657.50
C09327|Cliente 9327|11658.75
C09328|Cliente 9328|11660.00
C09329|Cliente 9329|11661.25
C09330|Cliente 9330|11662.50
C09331|Cliente 9331|11663.75
C09332|Cliente 9332|11665.00
C09333|Cliente 9333|11666.25
C09334|Cliente 9334|11667.50
C09335|Cliente 9335|11668.75
C09336|Cliente 9336|11670.00
C09337|Cliente 9337|11671.25
C09338|Cliente 9338|11672.50
C09339|Cliente 9339|11673.75
C09340|Cliente 9340|11675.00
C09341|Cliente 9341|11676.25
C09342|Cliente 9342|11677.50
C09343|Cliente 9343|11678.75
C09344|Cliente 9344|11680.00
C09345|Cliente 9345|11681.25
C09346|Cliente 9346|11682.50
C09347|Cliente 9347|11683.75
C09348|Cliente 9348|11685.00
C09349|Cliente 9349|11686.25
C09350|Cliente 9350|11687.50
C09351|Cliente 9351|11688.75
C09352|Cliente 9352|11690.00
C09353|Cliente 9353|11691.25
C09354|Cliente 9354|11692.50
C09355|Cliente 9355|11693.75
C09356|Cliente 9356|11695.00
C09357|Cliente 9357|11696.25
C09358|Cliente 9358|11697.50
C09359|Cliente 9359|11698.75
C09360|Cliente 9360|11700.00
C09361|Cliente 9361|11701.25
C09362|Cliente 9362|11702.50
C09363|Cliente 9363|11703.75
C09364|Cliente 9364|11705.00
C09365|Cliente 9365|11706.25
C09366|Cliente 9366|11707.50
C09367|Cliente 9367|11708.75
C09368|Cliente 9368|11710.00
C09369|Cliente 9369|11711.25
C09370|Cliente 9370|11712.50
C09371|Cliente 9371|11713.75
C09372|Cliente 9372|11715.00
C09373|Cliente 9373|11716.25
C09374|Cliente 9374|11717.50
C09375|Cliente 9375|11718.75
C09376|Cliente 9376|11720.00
C09377|Cliente 9377|11721.25
C09378|Cliente 9378|11722.50
C09379|Cliente 9379|11723.75
C09380|Cliente 9380|11725.00
C09381|Cliente 9381|11726.25
C09382|Cliente 9382|11727.50
C09383|Cliente 9383|11728.75
C09384|Cliente 9384|11730.00
C09385|Cliente 9385|11731.25
C09386|Cliente 9386|11732.50
C09387|Cliente 9387|11733.75
C09388|Cliente 9388|11735.00
C09389|Cliente 9389|11736.25
C09390|Cliente 9390|11737.50
C09391|Cliente 9391|11738.75
C09392|Cliente 9392|11740.00
C09393|Cliente 9393|11741.25
C09394|Cliente 9394|11742.50
C09395|Cliente 9395|11743.75
C09396|Cliente 9396|11745.00
C09397|Cliente 9397|11746.25
C09398|Cliente 9398|11747.50
C09399|Cliente 9399|11748.75
C09400||11750.00
C09401|Cliente 9401|11751.25
C09402|Cliente 9402|11752.50
C09403|Cliente 9403|11753.75
C09404|Cliente 9404|11755.00
C09405|Cliente 9405|11756.25
C09406|Cliente 9406|11757.50
C09407|Cliente 9407|11758.75
C09408|Cliente 9408|11760.00
C09409|Cliente 9409|11761.25
C09410|Cliente 9410|11762.50
C09411|Cliente 9411|11763.75
C09412|Cliente 9412|11765.00
C09413|Cliente 9413|11766.25
C09414|Cliente 9414|11767.50
C09415|Cliente 9415|11768.75
C09416|Cliente 9416|11770.00
C09417|Cliente 9417|11771.25
C09418|Cliente 9418|11772.50
C09419|Cliente 9419|11773.75
C09420|Cliente 9420|11775.00
C09421|Cliente 9421|11776.25
C09422|Cliente 9422|11777.50
C09423|Cliente 9423|11778.75
C09424|Cliente 9424|11780.00
C09425|Cliente 9425|11781.25
C09426|Cliente 9426|11782.50
C09427|Cliente 9427|11783.75
C09428|Cliente 9428|11785.00
C09429|Cliente 9429|11786.25
C09430|Cliente 9430|11787.50
C09431|Cliente 9431|11788.75
C09432|Cliente 9432|11790.00
C09433|Cliente 9433|11791.25
C09434|Cliente 9434|11792.50
C09435|Cliente 9435|11793.75
C09436|Cliente 9436|11795.00
C09437|Cliente 9437|11796.25
C09438|Cliente 9438|11797.50
C09439|Cliente 9439|11798.75
C09440|Cliente 9440|11800.00
C09441|Cliente 9441|11801.25
C09442|Cliente 9442|11802.50
C09443|Cliente 9443|11803.75
C09444|Cliente 9444|11805.00
C09445|Cliente 9445|11806.25
C09446|Cliente 9446|11807.50
C09447|Cliente 9447|11808.75
C09448|Cliente 9448|11810.00
C09449|Cliente 9449|11811.25
C09450|Cliente 9450|11812.50
C09451|Cliente 9451|11813.75
C09452|Cliente 9452|11815.00
C09453|Cliente 9453|11816.25
C09454|Cliente 9454|11817.50
C09455|Cliente 9455|11818.75
C09456|Cliente 9456|11820.00
C09457|Cliente 9457|11821.25
C09458|Cliente 9458|11822.50
C09459|Cliente 9459|11823.75
C09460|Cliente 9460|11825.00
C09461|Cliente 9461|11826.25
C09462|Cliente 9462|11827.50
C09463|Cliente 9463|11828.75
C09464|Cliente 9464|11830.00
C09465|Cliente 9465|11831.25
C09466|Cliente 9466|11832.50
C09467|Cliente 9467|11833.75
C09468|Cliente 9468|11835.00
C09469|Cliente 9469|11836.25
C09470|Cliente 9470|11837.50
C09471|Cliente 9471|11838.75
C09472|Cliente 9472|11840.00
C09473|Cliente 9473|11841.25
C09474|Cliente 9474|11842.50
C09475|Cliente 9475|11843.75
C09476|Cliente 9476|11845.00
C09477|Cliente 9477|11846.25
C09478|Cliente 9478|11847.50
C09479|Cliente 9479|11848.75
C09480|Cliente 9480|11850.00
C09481|Cliente 9481|11851.25
C09482|Cliente 9482|11852.50
C09483|Cliente 9483|11853.75
C09484|Cliente 9484|11855.00
C09485|Cliente 9485|11856.25
C09486|Cliente 9486|11857.50
C09487|Cliente 9487|11858.75
C09488|Cliente 9488|11860.00
C09489|Cliente 9489|11861.25
C09490|Cliente 9490|11862.50
C09491|Cliente 9491|11863.75
C09492|Cliente 9492|11865.00
C09493|Cliente 9493|11866.25
C09494|Cliente 9494|11867.50
C09495|Cliente 9495|11868.75
C09496|Cliente 9496|11870.00
C09497|Cliente 9497|11871.25
C09498|Cliente 9498|11872.50
C09499|Cliente 9499|11873.75
C09500||11875.00
C09501|Cliente 9501|11876.25
C09502|Cliente 9502|11877.50
C09503|Cliente 9503|11878.75
C09504|Cliente 9504|11880.00
C09505|Cliente 9505|11881.25
C09506|Cliente 9506|11882.50
C09507|Cliente 9507|11883.75
C09508|Cliente 9508|11885.00
C09509|Cliente 9509|11886.25
C09510|Cliente 9510|11887.50
C09511|Cliente 9511|11888.75
C09512|Cliente 9512|11890.00
C09513|Cliente 9513|11891.25
C09514|Cliente 9514|11892.50
C09515|Cliente 9515|11893.75
C09516|Cliente 9516|11895.00
C09517|Cliente 9517|11896.25
C09518|Cliente 9518|11897.50
C09519|Cliente 9519|11898.75
C09520|Cliente 9520|11900.00
C09521|Cliente 9521|11901.25
C09522|Cliente 9522|11902.50
C09523|Cliente 9523|11903.75
C09524|Cliente 9524|11905.00
C09525|Cliente 9525|11906.25
C09526|Cliente 9526|11907.50
C09527|Cliente 9527|11908.75
C09528|Cliente 9528|11910.00
C09529|Cliente 9529|11911.25
C09530|Cliente 9530|11912.50
C09531|Cliente 9531|11913.75
C09532|Cliente 9532|11915.00
C09533|Cliente 9533|11916.25
C09534|Cliente 9534|11917.50
C09535|Cliente 9535|11918.75
C09536|Cliente 9536|11920.00
C09537|Cliente 9537|11921.25
C09538|Cliente 9538|11922.50
C09539|Cliente 9539|11923.75
C09540|Cliente 9540|11925.00
C09541|Cliente 9541|11926.25
C09542|Cliente 9542|11927.50
C09543|Cliente 9543|11928.75
C09544|Cliente 9544|11930.00
C09545|Cliente 9545|11931.25
C09546|Cliente 9546|11932.50
C09547|Cliente 9547|11933.75
C09548|Cliente 9548|11935.00
C09549|Cliente 9549|11936.25
C09550|Cliente 9550|11937.50
C09551|Cliente 9551|11938.75
C09552|Cliente 9552|11940.00
C09553|Cliente 9553|11941.25
C09554|Cliente 9554|11942.50
C09555|Cliente 9555|11943.75
C09556|Cliente 9556|11945.00
C09557|Cliente 9557|11946.25
C09558|Cliente 9558|11947.50
C09559|Cliente 9559|11948.75
C09560|Cliente 9560|11950.00
C09561|Cliente 9561|11951.25
C09562|Cliente 9562|11952.50
C09563|Cliente 9563|11953.75
C09564|Cliente 9564|11955.00
C09565|Cliente 9565|11956.25
C09566|Cliente 9566|11957.50
C09567|Cliente 9567|11958.75
C09568|Cliente 9568|11960.00
C09569|Cliente 9569|11961.25
C09570|Cliente 9570|11962.50
C09571|Cliente 9571|11963.75
C09572|Cliente 9572|11965.00
C09573|Cliente 9573|11966.25
C09574|Cliente 9574|11967.50
C09575|Cliente 9575|11968.75
C09576|Cliente 9576|11970.00
C09577|Cliente 9577|11971.25
C09578|Cliente 9578|11972.50
C09579|Cliente 9579|11973.75
C09580|Cliente 9580|11975.00
C09581|Cliente 9581|11976.25
C09582|Cliente 9582|11977.50
C09583|Cliente 9583|11978.75
C09584|Cliente 9584|11980.00
C09585|Cliente 9585|11981.25
C09586|Cliente 9586|11982.50
C09587|Cliente 9587|11983.75
C09588|Cliente 9588|11985.00
C09589|Cliente 9589|11986.25
C09590|Cliente 9590|11987.50
C09591|Cliente 9591|11988.75
C09592|Cliente 9592|11990.00
C09593|Cliente 9593|11991.25
C09594|Cliente 9594|11992.50
C09595|Cliente 9595|11993.75
C09596|Cliente 9596|11995.00
C09597|Cliente 9597|11996.25
C09598|Cliente 9598|11997.50
C09599|Cliente 9599|11998.75
C09600||12000.00
C09601|Cliente 9601|12001.25
C09602|Cliente 9602|12002.50
C09603|Cliente 9603|12003.75
C09604|Cliente 9604|12005.00
C09605|Cliente 9605|12006.25
C09606|Cliente 9606|12007.50
C09607|Cliente 9607|12008.75
C09608|Cliente 9608|12010.00
C09609|Cliente 9609|12011.25
C09610|Cliente 9610|12012.50
C09611|Cliente 9611|12013.75
C09612|Cliente 9612|12015.00
C09613|Cliente 9613|12016.25
C09614|Cliente 9614|12017.50
C09615|Cliente 9615|12018.75
C09616|Cliente 9616|12020.00
C09617|Cliente 9617|12021.25
C09618|Cliente 9618|12022.50
C09619|Cliente 9619|12023.75
C09620|Cliente 9620|12025.00
C09621|Cliente 9621|12026.25
C09622|Cliente 9622|12027.50
C09623|Cliente 9623|12028.75
C09624|Cliente 9624|12030.00
C09625|Cliente 9625|12031.25
C09626|Cliente 9626|12032.50
C09627|Cliente 9627|12033.75
C09628|Cliente 9628|12035.00
C09629|Cliente 9629|12036.25
C09630|Cliente 9630|12037.50
C09631|Cliente 9631|12038.75
C09632|Cliente 9632|12040.00
C09633|Cliente 9633|12041.25
C09634|Cliente 9634|12042.50
C09635|Cliente 9635|12043.75
C09636|Cliente 9636|12045.00
C09637|Cliente 9637|12046.25
C09638|Cliente 9638|12047.50
C09639|Cliente 9639|12048.75
C09640|Cliente 9640|12050.00
C09641|Cliente 9641|12051.25
C09642|Cliente 9642|12052.50
C09643|Cliente 9643|12053.75
C09644|Cliente 9644|12055.00
C09645|Cliente 9645|12056.25
C09646|Cliente 9646|12057.50
C09647|Cliente 9647|12058.75
C09648|Cliente 9648|12060.00
C09649|Cliente 9649|12061.25
C09650|Cliente 9650|12062.50
C09651|Cliente 9651|12063.75
C09652|Cliente 9652|12065.00
C09653|Cliente 9653|12066.25
C09654|Cliente 9654|12067.50
C09655|Cliente 9655|12068.75
C09656|Cliente 9656|12070.00
C09657|Cliente 9657|12071.25
C09658|Cliente 9658|12072.50
C09659|Cliente 9659|12073.75
C09660|Cliente 9660|12075.00
C09661|Cliente 9661|12076.25
C09662|Cliente 9662|12077.50
C09663|Cliente 9663|12078.75
C09664|Cliente 9664|12080.00
C09665|Cliente 9665|12081.25
C09666|Cliente 9666|12082.50
C09667|Cliente 9667|12083.75
C09668|Cliente 9668|12085.00
C09669|Cliente 9669|12086.25
C09670|Cliente 9670|12087.50
C09671|Cliente 9671|12088.75
C09672|Cliente 9672|12090.00
C09673|Cliente 9673|12091.25
C09674|Cliente 9674|12092.50
C09675|Cliente 9675|12093.75
C09676|Cliente 9676|12095.00
C09677|Cliente 9677|12096.25
C09678|Cliente 9678|12097.50
C09679|Cliente 9679|12098.75
C09680|Cliente 9680|12100.00
C09681|Cliente 9681|12101.25
C09682|Cliente 9682|12102.50
C09683|Cliente 9683|12103.75
C09684|Cliente 9684|12105.00
C09685|Cliente 9685|12106.25
C09686|Cliente 9686|12107.50
C09687|Cliente 9687|12108.75
C09688|Cliente 9688|12110.00
C09689|Cliente 9689|12111.25
C09690|Cliente 9690|12112.50
C09691|Cliente 9691|12113.75
C09692|Cliente 9692|12115.00
C09693|Cliente 9693|12116.25
C09694|Cliente 9694|12117.50
C09695|Cliente 9695|12118.75
C09696|Cliente 9696|12120.00
C09697|Cliente 9697|12121.25
C09698|Cliente 9698|12122.50
C09699|Cliente 9699|12123.75
C09700||12125.00
C09701|Cliente 9701|12126.25
C09702|Cliente 9702|12127.50
C09703|Cliente 9703|12128.75
C09704|Cliente 9704|12130.00
C09705|Cliente 9705|12131.25
C09706|Cliente 9706|12132.50
C09707|Cliente 9707|12133.75
C09708|Cliente 9708|12135.00
C09709|Cliente 9709|12136.25
C09710|Cliente 9710|12137.50
C09711|Cliente 9711|12138.75
C09712|Cliente 9712|12140.00
C09713|Cliente 9713|12141.25
C09714|Cliente 9714|12142.50
C09715|Cliente 9715|12143.75
C09716|Cliente 9716|12145.00
C09717|Cliente 9717|12146.25
C09718|Cliente 9718|12147.50
C09719|Cliente 9719|12148.75
C09720|Cliente 9720|12150.00
C09721|Cliente 9721|12151.25
C09722|Cliente 9722|12152.50
C09723|Cliente 9723|12153.75
C09724|Cliente 9724|12155.00
C09725|Cliente 9725|12156.25
C09726|Cliente 9726|12157.50
C09727|Cliente 9727|12158.75
C09728|Cliente 9728|12160.00
C09729|Cliente 9729|12161.25
C09730|Cliente 9730|12162.50
C09731|Cliente 9731|12163.75
C09732|Cliente 9732|12165.00
C09733|Cliente 9733|12166.25
C09734|Cliente 9734|12167.50
C09735|Cliente 9735|12168.75
C09736|Cliente 9736|12170.00
C09737|Cliente 9737|12171.25
C09738|Cliente 9738|12172.50
C09739|Cliente 9739|12173.75
C09740|Cliente 9740|12175.00
C09741|Cliente 9741|12176.25
C09742|Cliente 9742|12177.50
C09743|Cliente 9743|12178.75
C09744|Cliente 9744|12180.00
C09745|Cliente 9745|12181.25
C09746|Cliente 9746|12182.50
C09747|Cliente 9747|12183.75
C09748|Cliente 9748|12185.00
C09749|Cliente 9749|12186.25
C09750|Cliente 9750|12187.50
C09751|Cliente 9751|12188.75
C09752|Cliente 9752|12190.00
C09753|Cliente 9753|12191.25
C09754|Cliente 9754|12192.50
C09755|Cliente 9755|12193.75
C09756|Cliente 9756|12195.00
C09757|Cliente 9757|12196.25
C09758|Cliente 9758|12197.50
C09759|Cliente 9759|12198.75
C09760|Cliente 9760|12200.00
C09761|Cliente 9761|12201.25
C09762|Cliente 9762|12202.50
C09763|Cliente 9763|12203.75
C09764|Cliente 9764|12205.00
C09765|Cliente 9765|12206.25
C09766|Cliente 9766|12207.50
C09767|Cliente 9767|12208.75
C09768|Cliente 9768|12210.00
C09769|Cliente 9769|12211.25
C09770|Cliente 9770|12212.50
C09771|Cliente 9771|12213.75
C09772|Cliente 9772|12215.00
C09773|Cliente 9773|12216.25
C09774|Cliente 9774|12217.50
C09775|Cliente 9775|12218.75
C09776|Cliente 9776|12220.00
C09777|Cliente 9777|12221.25
C09778|Cliente 9778|12222.50
C09779|Cliente 9779|12223.75
C09780|Cliente 9780|12225.00
C09781|Cliente 9781|12226.25
C09782|Cliente 9782|12227.50
C09783|Cliente 9783|12228.75
C09784|Cliente 9784|12230.00
C09785|Cliente 9785|12231.25
C09786|Cliente 9786|12232.50
C09787|Cliente 9787|12233.75
C09788|Cliente 9788|12235.00
C09789|Cliente 9789|12236.25
C09790|Cliente 9790|12237.50
C09791|Cliente 9791|12238.75
C09792|Cliente 9792|12240.00
C09793|Cliente 9793|12241.25
C09794|Cliente 9794|12242.50
C09795|Cliente 9795|12243.75
C09796|Cliente 9796|12245.00
C09797|Cliente 9797|12246.25
C09798|Cliente 9798|12247.50
C09799|Cliente 9799|12248.75
C09800||12250.00
C09801|Cliente 9801|12251.25
C09802|Cliente 9802|12252.50
C09803|Cliente 9803|12253.75
C09804|Cliente 9804|12255.00
C09805|Cliente 9805|12256.25
C09806|Cliente 9806|12257.50
C09807|Cliente 9807|12258.75
C09808|Cliente 9808|12260.00
C09809|Cliente 9809|12261.25
C09810|Cliente 9810|12262.50
C09811|Cliente 9811|12263.75
C09812|Cliente 9812|12265.00
C09813|Cliente 9813|12266.25
